year,month,social_buzz,search_interest,influencer_posts,price_index,sustainability_score,trend_momentum,trend_score,season_spring,season_summer,season_winter,category_denim,category_formal,category_luxury,category_streetwear,category_sustainable,category_vintage,region_EU,region_LATAM,region_NA
2025,2,-0.6213766080475112,24.719422027749577,7.584558990902297,101.532007721633,0.4002842439852199,0.6614492386457271,59.755157883039296,False,False,True,False,False,True,False,False,False,False,False,True
2018,7,-0.6255046518957602,56.07308430078613,11.414445322103116,92.54550775121518,0.7143679943876875,-1.2557637367332921,88.1359913684574,False,True,False,False,False,False,False,False,False,False,False,False
2018,3,1.2131232504654668,24.55146956636588,9.455474882984884,100.45160543879155,0.561633025522466,1.3846451230860892,82.01387546830333,True,False,False,False,True,False,False,False,False,False,False,False
2021,6,0.9938846034779243,52.224269101873794,5.031952394592363,112.8097352296097,0.6220978869082507,-0.4104069434153738,89.19182177838744,False,True,False,True,False,False,False,False,False,False,False,True
2021,5,0.20866589896398288,31.602416104661756,15.146370813518544,103.98116062428961,0.22948228411935762,1.700018047741905,79.03339658406136,True,False,False,False,True,False,False,False,False,True,False,False
2023,3,0.7611505498063198,37.25538447296173,17.781843421104725,99.06842954165069,0.1448657928673323,-1.3335486135636627,90.62673363149459,True,False,False,False,False,False,True,False,False,False,False,True
2020,2,-0.28855278025639997,67.32098153817745,14.247424391116574,118.04595055306646,0.2797436381655822,0.3173988824803113,100.0,False,False,True,False,False,False,False,True,False,False,False,True
2025,7,-0.008367627718889919,58.81876918870433,10.020418573125509,109.27372562048977,0.8642387540257241,-0.18562120093847612,91.57714695965241,False,True,False,False,False,False,True,False,False,False,True,False
2021,12,-0.6616243924638191,67.23804706505814,12.581021344075443,106.53387132318768,0.34333213188752376,-1.9752346764341837,75.58831381392896,False,False,True,False,False,False,False,True,False,True,False,False
2018,3,0.9040649493002597,73.39590698751935,6.5049810278787525,102.538739721955,0.6818157643580077,0.6582079780516632,89.81609175976327,True,False,False,False,False,True,False,False,False,True,False,False
2018,5,-0.6934133311673524,38.40741939290353,13.699367849833592,105.84219067800886,0.43445659619607313,-1.923937026745006,62.099695575041345,True,False,False,False,False,False,False,True,False,False,False,True
2025,3,1.4851563449378529,72.48457493661307,13.607663666165958,106.10185658546273,0.5067945821405369,-0.29166686096702593,92.83146580875625,True,False,False,False,False,False,False,False,False,False,True,False
2018,10,-0.31583416831982436,28.017415157316478,13.530655619036276,82.5374772355829,0.5419503540875333,1.1042754777161876,91.4432351302667,False,False,False,False,False,False,False,False,False,False,False,True
2025,5,0.020508564016334337,61.191505018173544,19.236101682105677,103.15948970263558,0.8458801170060692,-0.5300359772950388,97.29911699184397,True,False,False,False,True,False,False,False,False,False,False,False
2019,12,0.7587280206543343,42.59993428100043,10.747308794270879,98.71355312531473,0.6552109955424564,-0.9037341515155196,79.8807684187231,False,False,True,False,False,False,True,False,False,False,False,True
2017,3,0.023864421189582014,36.04549786041025,10.661962888095369,96.0017898149074,0.6193059652576632,0.8003564705620101,97.6438685971909,True,False,False,False,False,False,False,False,False,False,False,True
2019,1,-0.2979083142853102,59.21704800956664,7.823850677714773,98.43650175964609,0.7834057177800153,-0.2495180505293995,95.57558898990848,False,False,True,False,False,False,False,True,False,False,False,False
2022,7,-0.03002344780847147,64.1742728775382,16.376224465725844,87.55321050542238,0.4360245645229153,-0.405059694689822,91.71117479072402,False,True,False,False,False,False,False,True,False,False,False,True
2020,8,0.8938183535575839,63.72902579969817,9.25345907648926,85.56311919970257,0.742301735851258,1.274992477169323,100.0,False,True,False,False,False,False,True,False,False,False,False,False
2024,12,-0.6628522221367055,53.22289833342188,16.414368046548052,109.97201933958797,0.7122344671285716,-1.1672787351545773,68.80788523284143,False,False,True,False,False,False,False,False,True,False,False,True
2022,11,-0.12623700727326478,51.97935951993858,11.732545823893025,103.69726255767141,0.710181885383836,-0.459607255470422,82.82865911989722,False,False,False,False,False,False,False,True,False,False,False,False
2020,11,0.010286727337475357,57.90299878549854,13.005286539249129,80.69590298230176,0.5220969934759286,0.866447011069771,90.81656441386225,False,False,False,False,False,False,False,True,False,False,False,False
2022,8,0.8645851955276563,54.55646113275787,13.638060180118107,95.38892366878608,0.4712833187600629,-1.2319473555095177,83.90743333540146,False,True,False,True,False,False,False,False,False,False,False,False
2025,5,-0.09984537387143656,58.120337593789706,11.742006353162477,107.04441386717224,0.3934317438695053,1.7753471597361934,89.11286322897664,True,False,False,True,False,False,False,False,False,False,False,True
2020,6,1.808299094493722,53.059991916660714,13.573710997908464,97.75988501023495,0.4047071743060232,-0.2168474850667725,82.10306926543794,False,True,False,False,True,False,False,False,False,False,False,False
2018,2,-0.1565385777150951,62.64175736759546,5.597399551636214,109.96003963038689,0.3849376328094715,0.8745273814123651,80.12635644655798,False,False,True,True,False,False,False,False,False,False,True,False
2020,6,-0.23768363840527992,25.59188290174358,11.090613646969485,108.39801439421308,0.6160325971286937,0.872435178022542,84.5693318119545,False,True,False,False,False,False,False,False,True,False,False,True
2024,5,-0.17103212161773174,48.030897873704205,16.76901210462933,89.14631032551429,0.508899463611387,-0.1522879239624276,92.03010265989238,True,False,False,False,False,False,True,False,False,False,False,True
2018,1,-1.3166414286580101,29.242302592316207,13.78626019169907,98.85340720920935,0.6276520355824036,-0.479012111846559,41.75478424852142,False,False,True,False,False,False,False,False,False,False,False,False
2025,3,-1.036726846758685,54.15053026407327,12.405336369890158,96.41528460153037,0.6378187635375048,-0.04296456195419612,84.63491263823302,True,False,False,False,False,False,True,False,False,False,False,True
2022,7,-0.5306668897390933,74.62895263780547,13.859152861073818,88.8860936451832,0.3592439102281001,0.712684247490375,83.35377093023904,False,True,False,False,False,False,False,False,True,False,False,False
2022,5,1.1358298488501297,42.888728270795475,17.21215591741535,88.36580540115783,0.35384166422033875,-0.9864248439608577,83.73420615150957,True,False,False,False,False,True,False,False,False,False,False,False
2019,12,-0.03312605936201012,51.90878045445823,3.9066938444066173,93.55182763006619,0.5088411310288038,-1.2032585887311036,79.23642327033205,False,False,True,True,False,False,False,False,False,False,False,True
2025,6,-0.48464418961570654,61.34730072382458,11.769378052736517,94.8725967238989,0.41047826974951945,1.484202721753623,68.43966098570718,False,True,False,False,False,False,False,True,False,True,False,False
2017,12,1.2265347456065954,18.98415602350213,6.575642016637776,102.26583821794691,0.3915258148852686,-0.7348550704328964,60.901485060925665,False,False,True,False,False,False,False,False,True,True,False,False
2019,8,1.5511771328922608,42.16834276783718,8.230731003784902,108.35370778571536,0.8552236616334767,0.35408388202840285,97.46107581073491,False,True,False,False,False,False,True,False,False,False,False,True
2020,1,1.2553824609077604,55.46773488909275,9.399538669311587,104.10915964649895,0.2739961410620657,-0.2022042088991031,83.01468709619799,False,False,True,False,False,False,False,True,False,False,False,False
2021,3,-0.8530899972351577,6.545079115140872,18.916477999955312,106.00297792224659,0.914151596910042,-0.15786561122341225,63.643193121244224,True,False,False,False,False,False,False,False,True,False,False,True
2021,9,-0.49524862019365573,35.34787260387543,11.735879716050528,97.86705742823706,0.601997749004636,1.4303897213876449,93.04046478104745,False,False,False,False,False,False,True,False,False,True,False,False
2018,7,1.813736070314719,66.51286960071934,9.023341151857311,104.82400157290311,0.7275228909432268,-0.08516918775752377,100.0,False,True,False,False,False,False,False,True,False,False,False,False
2019,4,0.24113969200002205,65.04495350676088,14.719938708092462,98.8130001472779,0.7062999071194418,-0.3568261282178774,99.40543359642994,True,False,False,False,False,True,False,False,False,False,False,True
2017,7,-0.26762706489607857,55.61477341055151,12.816843372477143,96.46822093397773,0.6610526519078865,-0.2697156362748927,89.08366936077331,False,True,False,True,False,False,False,False,False,False,False,False
2022,11,0.7183479613308372,63.232964599147664,15.102728894287273,115.176807591165,0.8491297238457733,-0.5034584190775057,90.64241913096764,False,False,False,False,True,False,False,False,False,False,False,True
2020,5,1.0072990673581124,53.22656351632195,13.062580355833187,81.35619234762001,0.3551649960741793,-0.6700906926250441,100.0,True,False,False,False,False,False,False,False,False,True,False,False
2022,1,-0.5714495709282644,58.33092361163472,11.782547731415422,85.01356562154112,0.5218518919998865,-0.49944686291588003,99.20288947469216,False,False,True,False,False,False,True,False,False,False,False,True
2022,4,0.21943995861993149,45.26519436739079,9.632212900848772,103.06159803306883,0.3964875557498655,1.6632101128886154,80.60384805930585,True,False,False,False,False,False,True,False,False,False,False,False
2023,12,0.9265600692170585,51.73719024383139,13.470893627210113,97.8801412117404,0.24470568441417118,0.7114888270604257,91.18563959940725,False,False,True,False,False,False,True,False,False,False,False,False
2021,10,-1.1602871459598532,40.514444203762665,14.373106021077795,88.50412519866462,0.43097659865951976,-0.3451965488596724,70.60766887537041,False,False,False,True,False,False,False,False,False,False,False,False
2022,11,0.012345457426139817,68.9522501627347,12.922401334701503,91.56311239068985,0.8870586000802878,0.9816556346188225,94.89019781148473,False,False,False,False,False,True,False,False,False,False,True,False
2022,11,-1.1143896530507154,72.82339114253303,10.847837407100002,92.60475362510574,0.5187759944648114,-1.5871938013873703,82.62276289802281,False,False,False,False,False,False,False,False,False,False,False,False
2022,2,-0.9835804969268109,70.6986920104561,14.623997025570349,107.13869229704731,0.9070328284000407,1.37567835171567,92.37070963652792,False,False,True,True,False,False,False,False,False,False,False,False
2022,4,-0.5631000774803041,43.878368574832066,12.000304004944292,109.69928344851552,0.9254488894197768,1.2951557698269225,99.61302956138394,True,False,False,True,False,False,False,False,False,True,False,False
2019,1,0.47711953787947037,35.69338940952369,7.862157626181416,113.11650052184494,1.0,2.236334014023641,92.39026067395811,False,False,True,False,True,False,False,False,False,False,True,False
2019,1,-0.32202262863813463,69.15460491125245,13.301169553986053,87.2879102223253,0.8929887434376951,1.0115514390786569,100.0,False,False,True,False,False,False,False,False,True,False,False,False
2024,11,-0.6484181249684061,58.15860803887119,13.798592945871174,89.06301173990775,0.9744637357600853,0.4372345438651721,79.40757231872179,False,False,False,False,False,True,False,False,False,False,True,False
2020,12,0.051554563324959245,54.928765122854635,11.015714860979035,88.51498820399581,0.6085301573900304,1.2911403848681489,89.93227704436566,False,False,True,False,False,False,False,True,False,False,False,True
2021,2,-1.1469627282664296,40.49551872582282,11.518663462534882,110.31085604616007,0.5910990820636012,-0.6258094313735969,62.55757544429158,False,False,True,False,False,False,True,False,False,True,False,False
2018,9,0.4288032178339101,56.38495718955147,19.35977861656393,103.33779563535623,0.6030710850187632,-0.39541649170215,100.0,False,False,False,False,False,False,False,True,False,False,False,False
2020,7,1.13138676195831,33.720829105070976,12.229944071213092,100.64159373175777,0.5500111968298655,-0.06424481845343902,79.94143549423036,False,True,False,False,False,False,False,False,True,False,False,True
2021,1,-0.07920404098801156,59.51093534118548,12.551840876250358,101.83702955077958,0.5769393643301578,1.3688815309003928,86.96090129035677,False,False,True,False,False,False,False,True,False,False,False,True
2022,11,-0.2026489933002083,70.68330049409316,11.940535934463165,99.54577378289005,0.6853928617276153,-0.8558783527822338,71.75248135944105,False,False,False,False,True,False,False,False,False,False,True,False
